"","(Intercept)","Root","Salinity","Root:Salinity"
"ASV_7",NA,1.38444561370144,2.91258343504781,2.08123215088503
"ASV_553",NA,0.0234921628858729,38.1465697896601,3.65649445169905
"ASV_578",NA,0.322274555055628,20.3226835154296,9.0537446426529
"ASV_50",NA,1.12399398767991,12.911645443462,7.12033440900649
"ASV_608",NA,0.953203447198462,21.85417925931,1.14848390353472e-07
"ASV_36",NA,0.125912158591746,63.8482398624875,6.53699316899292e-13
"ASV_278",NA,0.0150220066664701,5.13239434154417,6.86437581664643
"ASV_304",NA,0.914826345777954,1.5750690907621,1.71097626510135
"ASV_59",NA,1.14315152622146,3.29347541507593,0.172350453204047
"ASV_118",NA,30.2599761558996,0.139876179174621,0.170486953996715
"ASV_936",NA,0.975831999836842,2.33323920654875,9.02699366302261
"ASV_72",NA,1.76642746401569,4.07291455326549,0.915926504959486
