"","X1","X10","X11","X12","X2","X3","X39","X4","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X5","X50","X6","X7","X77","X78","X79","X8","X80","X81","X82","X83","X84","X85","X86","X87","X88","X9","AS1","AS2","FS1","FS2","ISR1","ISR3","ISR4"
"ASV_39",0.955298799375947,0.272074963569624,0.234509005145798,0.228902278924159,0.693027210884354,0.176071099186719,0.122408792144549,0.175668541678044,0.6035810793747,1.18625980172294,0.46902945577983,0.151327555372128,0.309576687529443,3.24074074074074,0.0647125439383466,0.103434638435095,0.160814590684948,1.02601293513411,0.178153880414208,0.0668305606606678,0.182181624958883,0.738584457210102,0.417280314187531,0.943200663349917,0.695574785999508,0.195456169479414,0.53258548382947,2.57284393649803,0.92939121756487,0.212781912600064,0.532499689295514,0.263112738088429,1.11790039958331,0.18030738115454,0.528547365975489,0.367686178073608,0,0,0,0,0.15278115789189,0,0
"ASV_40",0.471431478508603,0.536771623042444,0.458297598627787,0.407311408085636,0.676020408163265,0.721053072859898,0.417786529710743,0.580707407205141,0.548021314746067,0.453160523995855,0.530167536591598,0.669509790434264,0.572043879130493,0,0.591237333254894,0.454808189589608,0.55408629112776,0.261556020544036,0.695913595367999,0.467018322712048,0.592090281116369,0.340646919467971,0.456553755522828,0.089828634604754,0.439125496211811,0.378302263508543,0.254714796614094,0.286304949877131,0.527070858283433,0.401192328602763,0.272463934379212,0.446147686323857,0.528631621499759,0.279524141154921,0.329906487773712,0.399607486137876,0,0,0.585513409904311,0.723627567545406,1.02079446202104,1.50519031141869,0
"ASV_41",0.688493454224795,0.453765701953406,0.53736063464837,0.663143366883226,0.535714285714286,0.465330762136329,0.5685799693091,0.324031092421677,0.684395282470894,0.298498229116724,0.399678796948571,0.69243820791489,0.508109563227673,0,0.820672716309032,0.523257582671656,0.272851296043656,0.282956058588549,0.946442489700479,0.77650746672395,0.432681359277346,0.435099019865909,0.235640648011782,0.0656440022111664,0.457861517383515,0.626300414030811,0.308745208017084,0.486016304559816,0.288485528942116,0.301831611705817,0.258123727306622,0.743579477206429,0.346720151748371,0.275708111924137,0.347331126212464,0.646702055968693,0,0,1.30130729720421,0.353614037964823,0.558394851410184,0.579584775086505,0
"ASV_43",0.573179279625568,0.536771623042444,0.55746140651801,0.53859359746861,1.00340136054422,0.863586819820575,0.348598951542085,0.335863688493255,0.631360961689017,0.335617179887715,0.521042449903274,0.412711514651259,0.543441685173969,0,0.791257923609783,0.558242828024703,0.528173039548195,0.231833745482214,1.21367331032179,0.637277132014225,0.303636041598138,0.450582970750817,0.4860088365243,0.169292426755113,0.387601437989625,0.74819781005023,0.306172331283608,0.206732456995748,0.336826347305389,0.325265743049437,0.294452251890517,0.634902476691643,0.443117682727739,0.279524141154921,0.283440785270372,0.47645507962593,0,0,0.345917129636562,0.295190849083678,0.356940050296098,1.26297577854671,0
"ASV_44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207019585770027,0,0,0,0,0,0,0,0,0
"ASV_45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171821305841924,0.0518242122719735,0,0,0,0.11311775948824,0.0249500998003992,0.184660954987721,0.140534029311383,0.0857976319853572,0,0.0725045553848943,0.0313643491897543,0,0,0,0,0,0,0,0
"ASV_46",0.598050964343048,0.432553077675096,0.451597341337907,0.415726933046083,0.374149659863946,0.444369916995053,0.555274665815127,0.519724027451623,0.325782256231533,0.456253769893438,0.452604299740848,0.949236483697895,0.402113197388788,1.62037037037037,0.583883635080082,0.593228073377749,0.522837958340637,0.280578276583603,0.317336599487808,0.494864389653993,0.404848055464184,0.393292352476658,0.284732449680903,0.0794637921503593,0.580816656322822,0.645215527206238,0.23927753621324,0.243398213519523,0.375810878243513,0.400254963349019,0.361373218229271,0.703540582279929,0.371596933936595,0.342488623462856,0.378695475402219,0.615963018573472,0,0,0.235103850012729,0.453035955885368,0.342067548200427,0.588235294117647,0
"ASV_47",0.00565265561760915,0.057181856750226,0.0147405660377358,0.00673241996835763,0,0.0335373522260418,0.0212884855903563,0.0218447927475288,0.0429325453948531,0,0.0228127167208088,0,0,9.87654320987654,0,0,0.0716425190729153,0.599201065246338,0,0.00795601912626998,0.0455454062397207,0.0077419754424539,0,2.19907407407407,0,0,0.254714796614094,0.0156024495845848,0.0202719560878243,0.0731144897920924,0.0172082484871082,0,0.0808495421117279,0,0,0,0,0,0,0.0174244598417449,0.0243368216110976,0,0
"ASV_48",0.582223528613743,0.30896648405364,0.371194253859348,0.780960716329485,0.561224489795918,0.435985578938543,0.58011123233721,0.330402490306373,0.441952673182312,0.273752261936063,0.338540716136803,1.2610629614344,0.385288377414362,0,0.863324165722942,0.512609899303337,0.388698773693477,0.179522541373407,0.662509742790335,0.654780374092019,0.351711748184509,0.314324202963628,0.304369170348552,0.100193477059149,0.481281543848145,0.573758432987957,0.457972058558674,0.252759683270273,0.30875748502994,0.205282990570106,0.260035754916301,0.491906423382715,0.402692911671875,0.26330601692409,0.202125805889528,0.607687123890143,0,0,1.05721858668144,0.467385511049157,0.344771639490549,0.69204152249135,2.04359673024523
"ASV_49",0.0429601826938296,0.26377437146072,0.0656625214408233,0.053859359746861,0.14030612244898,0,0.0541082342088223,0.0354977882147343,0.222239058514534,0,0.111326057597547,0,0,8.87345679012346,0.0955980762725575,0.480666849198382,0.262943288086764,0.687178999429332,0,0.0469405128449929,0.0569317577996508,0.558970626945171,0,9.1797954671089,0.0526950595454173,0.201761207204556,2.25641289525819,0.0241837968561064,0.555139720558882,0.314017360004499,0.457930612518045,0,0.278309000730755,0.289064214231881,0.394958471278388,0.37477980208789,0,0,0,0,0,0,0
"ASV_50",0,0,0,0,0,0,0,0.0109223963737644,0,0.0773311474395657,0.23633974522758,0,0.099266437849115,0,0.027944053064286,0.0410696358492288,0.0228646337466751,0.864323758797793,0,0.0485317166702469,0,0,0.206185567010309,0.134742951907131,0,0,0.136362466874212,0.241837968561064,0,0.526799272604563,0.42064607412931,0.531945318309215,0,0.252811936539434,0.0720218388801766,0,0,0,0,0,0,0,0
"ASV_51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112911143838979,0.0345494748479823,0.147546166727168,0,0.0694676718038439,0.152123883449702,0.0530189620758483,0.231529217674959,0.103249490922649,0.257392895956072,0.0544179610367399,0.188893446923803,0.0383342045652553,0,0,0,0,0,0,0,0
"ASV_52",0.183146042010537,0.214893106819398,0.268010291595197,0.186824654121924,0.701530612244898,0.19283977529974,0.0833799018955622,0.141080953161124,0.785413036341137,0.382015868351455,1.00649706172209,0.142156188379878,0.355003701460394,1.54320987654321,0.0264733134293236,0.498920020686928,0.682128240109141,0.531434278105383,0.439817392272575,0.308693542099275,0.0872953619594646,0.967746930306737,0.132547864506627,0.732448866777225,0.452006510767357,1.01300939450621,0.241850412946716,0.274603112688692,1.13834830339321,0.356198796423014,0.8432041758683,0.0972373162500715,0.629693549139419,0.315776418847368,0.442585816344311,0.160788810990388,0,0,0.0254571047784483,0,0.0540818258024391,0,0
"ASV_53",0.416035453456034,0.558906535332854,0.672705831903945,0.269296798734305,0.238095238095238,0.268298817808334,0.392062942955729,0.404128665829283,0.454579892416092,0.434601048610359,0.375041062890097,0,0.486237297260919,0,0.397099701439854,0.485230142070518,0.451957593725945,0.328133916682519,0.16701926288832,0.398596558226126,0.416234407024114,0.478454082343651,0.176730486008837,0.0431868435599779,0.432099488272422,0.498097980286249,0.118352329739882,0.357296095486991,0.382048403193613,0.415252807408935,0.366153287253468,0.423268317794429,0.342055755088079,0.238501826923994,0.368240692338967,0.526110447725902,0,0,0.302490303838033,0.428436718461728,0.543522349314513,0.268166089965398,0
"ASV_54",0.486128383114387,0.459299430026009,0.560141509433962,0.472952502777123,0.459183673469388,0.498868114362371,0.463911581823181,0.414140862505234,0.320731368538021,0.321697573348593,0.424316531007045,0.660338423442014,0.393700787401575,0,0.472107422822938,0.497398923062882,0.300288856539666,0.306733878638006,0.545596258768511,0.494068787741366,0.407378355810835,0.281807906105322,0.289641629847815,0.0708264234383637,0.419218473716875,0.521216451945104,0.146653973808115,0.248078948394898,0.313435628742515,0.253088618511089,0.217015133698531,0.503346107647429,0.310959777352799,0.250903921924042,0.263692861706453,0.485913244978305,0,0,0.540589107354108,0.502234430732647,0.489440523512074,0.501730103806228,0
"ASV_55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198659480375898,0,0,0,0,0,0,0,0,0,0,0,0,3.21782178217822,1.07711836344236,0,0,0,0,0
"ASV_56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240549828178694,0,0.0667470754241952,0,0,0.149003393532785,0.0764096806387226,0.596164301381676,0.156786263993652,0,0,0.15168716192366,0.109194400882848,0,0,0,0,0,0,0,0
"ASV_57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167564953012714,0,0,0.231558906012813,0,0,0,0.00956013804839342,0,0,0,0,0,0,2.50009198278082,0,0.0143495551637899,0,0,0
"ASV_58",0.00565265561760915,0.02213491229041,0.105864065180103,0.0471269397785034,0,0.0293451831977865,0,0.0737261755229097,0,0.108263606415392,0.209876993831441,0,0.0100948919846558,0,0,0.0167320738645006,0.0281997149542326,0,0.0389711613406079,0,0.0303636041598138,0.013935555796417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_59",0.435254482555905,0.348624868573958,0.510559605488851,0.484734237721749,0.310374149659864,0.381487381571225,0.465685622289044,0.393206269455519,0.345985807005581,0.501105835408386,0.287440230682191,0.811665978814142,0.464365031294165,0,0.452987807568426,0.422865139484652,0.304861783289001,0.310300551645425,0.673644360316223,0.361203268332657,0.36309809974444,0.467615316724215,0.186548846342661,0,0.401653453868403,0.449759357726824,0.146653973808115,0.223895151538792,0.405439121756487,0.210907182092574,0.258123727306622,0.366069896470857,0.321843369560147,0.298604287308841,0.33919962827438,0.431528794202145,0,0,0.537594153850761,0.510434176540527,0.244720261756037,0.605536332179931,0
"ASV_60",0,0,0,0,0,0,0,0,0.0277798823143167,0.0726912785931918,0.133226265649524,0,0.12786863180564,0,0,0,0,0.683612326421914,0,0.0461449109323659,0,0,0.618556701030928,0.193477059148701,0.0854830965958991,0,0.928808500784727,0.400982954323829,0,0.315892090511989,0.126193822238793,0.617742950294572,0.13993189980876,0.23468579769321,0.144043677760353,0,0,0,0,0,0,0,0
"ASV_62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444669813160666,0,0.0712397592846028,0,0,0,0.0572404384617586,0,0,0,0,0,0,0,0,0
"ASV_63",0,0.0101451681331046,0.0214408233276158,0,0.0425170068027211,0,0,0.0291263903300384,0,0,0.01551264737015,0,0.0353321219462952,0,0.00882443780977453,0.0182531714885461,0.00838369904044754,0.0653890051360091,0.033403852577664,0.017503242077794,0,0.0294195066813248,0,0.148562741846324,0.011710013232315,0.00630503772514239,0,0.0226235518976479,0,0.0224967660898746,0,0.0972373162500715,0.02332198330146,0.0257581973077914,0.111517686008015,0,0,0,0,0,0.0121684108055488,0,0
