"","SampleID","Salinity","Mean_Relabun","SEM"
"3305","ASV_213_Desulforhopalus","Low",0.119897743833333,0.0225768059764649
"3306","ASV_213_Desulforhopalus","Medium",0.165101658090909,0.0246255747591569
"3307","ASV_2140_Lacinutrix","Ambient",0,0
"3308","ASV_2140_Lacinutrix","Low",0.0118562556666667,0.00755349241234264
"3309","ASV_2140_Lacinutrix","Medium",0,0
"3310","ASV_2142_Muricauda","Ambient",0.000847898333333334,0.000847898333333333
"3311","ASV_2142_Muricauda","Low",0.0136958491666667,0.00857801037208121
"3312","ASV_2142_Muricauda","Medium",0,0
"3313","ASV_2143_UBA1844","Ambient",0.0144026660833333,0.00815239189022381
"3314","ASV_2143_UBA1844","Low",0.00218718558333333,0.00218718558333333
"3315","ASV_2143_UBA1844","Medium",0.00945547263636364,0.00432838895240989
"3316","ASV_2144_Desulfosarcina","Ambient",0.0014025875,0.0014025875
"3317","ASV_2144_Desulfosarcina","Low",0.01445249375,0.00686185197362727
"3318","ASV_2144_Desulfosarcina","Medium",0,0
"3319","ASV_2145_Unidentified Bacteroidales","Ambient",0.00656197108333333,0.0044467513175184
"3320","ASV_2145_Unidentified Bacteroidales","Low",0.00247038783333333,0.00247038783333333
"3321","ASV_2145_Unidentified Bacteroidales","Medium",0.00631128372727273,0.00330522224608491
"3322","ASV_2146_Unidentified Peptostreptococcaceae","Ambient",0.00334944766666667,0.00228209452283607
"3323","ASV_2146_Unidentified Peptostreptococcaceae","Low",0.00552662366666667,0.00250557998911662
"3324","ASV_2146_Unidentified Peptostreptococcaceae","Medium",0.005046996,0.00224520833403355
"3325","ASV_2147_Unidentified Devosiaceae","Ambient",0.014619037,0.00560516692914665
"3326","ASV_2147_Unidentified Devosiaceae","Low",0.00600748283333333,0.0028961277504904
"3327","ASV_2147_Unidentified Devosiaceae","Medium",0.00362734545454545,0.0018805003705997
"3328","ASV_2148_Vibrio","Ambient",0,0
"3329","ASV_2148_Vibrio","Low",0.000780667583333333,0.000780667583333333
"3330","ASV_2148_Vibrio","Medium",0.0224340601818182,0.0166163401140024
"3331","ASV_2149_Unidentified Chromatiales","Ambient",0.0014760085,0.0014760085
"3332","ASV_2149_Unidentified Chromatiales","Low",0.00129560533333333,0.00129560533333333
"3333","ASV_2149_Unidentified Chromatiales","Medium",0.00791363409090909,0.00530870967335112
"3334","ASV_214_Fusibacter_B","Ambient",0.10564323425,0.0173845071690031
"3335","ASV_214_Fusibacter_B","Low",0.148634424916667,0.0236424700984926
"3336","ASV_214_Fusibacter_B","Medium",0.154153524818182,0.0174106165769089
"3337","ASV_2150_HGW-1","Ambient",0,0
"3338","ASV_2150_HGW-1","Low",0.0352692555833333,0.0352692555833333
"3339","ASV_2150_HGW-1","Medium",0,0
"3340","ASV_2151_Thiodiazotropha","Ambient",0.013352246,0.00906750381553361
"3341","ASV_2151_Thiodiazotropha","Low",0.00871848191666667,0.00354483613816957
"3342","ASV_2151_Thiodiazotropha","Medium",0.00342066618181818,0.00204775949922466
"3343","ASV_2152_SMWR01","Ambient",0.00845762683333333,0.00602066693773268
"3344","ASV_2152_SMWR01","Low",0,0
"3345","ASV_2152_SMWR01","Medium",0,0
"3346","ASV_2154_Unidentified Bacteria","Ambient",0.00788348983333333,0.00340030353689828
"3347","ASV_2154_Unidentified Bacteria","Low",0.0036350805,0.00207387844583028
"3348","ASV_2154_Unidentified Bacteria","Medium",0.0140235551818182,0.00420880640183427
"3349","ASV_2155_Unidentified CSP1-4","Ambient",0.00200315441666667,0.00200315441666667
"3350","ASV_2155_Unidentified CSP1-4","Low",0.00923915975,0.00495716814878222
"3351","ASV_2155_Unidentified CSP1-4","Medium",0.0195405107272727,0.00901265990785311
"3352","ASV_2156_Treponema_E","Ambient",0,0
"3353","ASV_2156_Treponema_E","Low",0.0352857103333333,0.0266408475824865
"3354","ASV_2156_Treponema_E","Medium",0.000762154454545455,0.000762154454545455
"3355","ASV_2157_BM518","Ambient",0,0
"3356","ASV_2157_BM518","Low",0.0131085011666667,0.00618516542420063
"3357","ASV_2157_BM518","Medium",0,0
"3358","ASV_2158_Oricola","Ambient",0.0115542345,0.00762460932775265
"3359","ASV_2158_Oricola","Low",0.0057086445,0.0039645704694502
"3360","ASV_2158_Oricola","Medium",0.0117325316363636,0.00863730914443128
"3361","ASV_2159_Unidentified Bacteria","Ambient",0.003944849,0.00291139595631836
"3362","ASV_2159_Unidentified Bacteria","Low",0,0
"3363","ASV_2159_Unidentified Bacteria","Medium",0,0
"3364","ASV_215_Desulfotignum","Ambient",0.147235991166667,0.0207008647633307
"3365","ASV_215_Desulfotignum","Low",0.162544633083333,0.0294602102248828
"3366","ASV_215_Desulfotignum","Medium",0.112648352363636,0.00840626971628777
"3367","ASV_2160_Geodermatophilus","Ambient",0.00586865158333333,0.00308296293108834
"3368","ASV_2160_Geodermatophilus","Low",0.00397304625,0.0021448248276618
"3369","ASV_2160_Geodermatophilus","Medium",0.0100029334545455,0.00377135492838202
"3370","ASV_2161_Ilumatobacter","Ambient",0.0141372818333333,0.00477217667020932
"3371","ASV_2161_Ilumatobacter","Low",0.00482056866666667,0.00230008779238939
"3372","ASV_2161_Ilumatobacter","Medium",0.00743601209090909,0.00309444616154306
"3373","ASV_2162_Unidentified Desulfobulbaceae","Ambient",0.00429990966666667,0.00240155172804341
"3374","ASV_2162_Unidentified Desulfobulbaceae","Low",0.02381764675,0.00823125340827508
"3375","ASV_2162_Unidentified Desulfobulbaceae","Medium",0.003210191,0.00171618679942461
"3376","ASV_2163_Unidentified Marinisomatota","Ambient",0.00433781216666667,0.002925311216076
"3377","ASV_2163_Unidentified Marinisomatota","Low",0.002496023,0.00197602715101206
"3378","ASV_2163_Unidentified Marinisomatota","Medium",0.00651309463636364,0.0031181507874465
"3379","ASV_2164_Palsa-739","Ambient",0.00574686658333333,0.00574686658333333
"3380","ASV_2164_Palsa-739","Low",0,0
"3381","ASV_2164_Palsa-739","Medium",0.00510115245454545,0.00342701949643314
"3382","ASV_2165_Unidentified Bacteria","Ambient",0.00655705458333333,0.00368889569503514
"3383","ASV_2165_Unidentified Bacteria","Low",0.00791593941666667,0.00449739803173306
"3384","ASV_2165_Unidentified Bacteria","Medium",0.00918393481818182,0.00368488157763585
"3385","ASV_2166_Unidentified Desulfocapsaceae","Ambient",0.00150737483333333,0.00150737483333333
"3386","ASV_2166_Unidentified Desulfocapsaceae","Low",0.00830618041666667,0.00482101416715979
"3387","ASV_2166_Unidentified Desulfocapsaceae","Medium",0.0158529738181818,0.0155373998183536
"3388","ASV_2167_Bacillus_BM","Ambient",0.00998725941666667,0.00438312608979039
"3389","ASV_2167_Bacillus_BM","Low",0.004445973,0.00354838128968026
"3390","ASV_2167_Bacillus_BM","Medium",0.00870231418181818,0.00610564010269328
"3391","ASV_2168_Unidentified Methyloligellaceae","Ambient",0.00688386316666667,0.00265778858523122
"3392","ASV_2168_Unidentified Methyloligellaceae","Low",0.0123582550833333,0.00370849206636477
"3393","ASV_2168_Unidentified Methyloligellaceae","Medium",0.00478723572727273,0.00203004379314669
"3394","ASV_2169_Desulfobacterium_A","Ambient",0.0101174710833333,0.00472134423329397
"3395","ASV_2169_Desulfobacterium_A","Low",0.00567521491666667,0.00258852835230771
"3396","ASV_2169_Desulfobacterium_A","Medium",0.00649647545454545,0.00440666564160952
"3397","ASV_216_JAADHO01","Ambient",0.193526481083333,0.0379059715165039
"3398","ASV_216_JAADHO01","Low",0.133392839666667,0.0156348422278091
"3399","ASV_216_JAADHO01","Medium",0.112663868727273,0.00896583209212675
"3400","ASV_2170_Unidentified Sedimenticolaceae","Ambient",0.0124205569166667,0.00595677768704389
"3401","ASV_2170_Unidentified Sedimenticolaceae","Low",0.01135602675,0.00727445669465785
"3402","ASV_2170_Unidentified Sedimenticolaceae","Medium",0.00643520336363636,0.00447406735206799
"3403","ASV_2171_Methylotenera","Ambient",0,0
"3404","ASV_2171_Methylotenera","Low",0.0154268426666667,0.00635823894215504
"3405","ASV_2171_Methylotenera","Medium",0.00833812354545455,0.00552801689538549
"3406","ASV_2172_Thiodiazotropha","Ambient",0.0157182456666667,0.0096029848489405
"3407","ASV_2172_Thiodiazotropha","Low",0,0
"3408","ASV_2172_Thiodiazotropha","Medium",0,0
"3409","ASV_2173_Unidentified Gammaproteobacteria","Ambient",0.0151804454166667,0.00634548596019028
"3410","ASV_2173_Unidentified Gammaproteobacteria","Low",0.00874119741666667,0.00344361661739167
"3411","ASV_2173_Unidentified Gammaproteobacteria","Medium",0.00281204172727273,0.00281204172727273
"3412","ASV_2174_Syntrophotalea","Ambient",0.00518957375,0.00518957375
"3413","ASV_2174_Syntrophotalea","Low",0.00344446133333333,0.00234633603910713
"3414","ASV_2174_Syntrophotalea","Medium",0.011994757,0.00521696275202005
"3415","ASV_2176_Unidentified Rhodobacteraceae","Ambient",0,0
"3416","ASV_2176_Unidentified Rhodobacteraceae","Low",0,0
"3417","ASV_2176_Unidentified Rhodobacteraceae","Medium",0,0
"3418","ASV_2177_Unidentified Clostridiaceae","Ambient",0.00449819133333333,0.00270342971143965
"3419","ASV_2177_Unidentified Clostridiaceae","Low",0.00305697866666667,0.00225433013284502
"3420","ASV_2177_Unidentified Clostridiaceae","Medium",0.0124692596363636,0.0058741393616706
"3421","ASV_2178_Unidentified Gammaproteobacteria","Ambient",0.00836164516666667,0.0030116080520862
"3422","ASV_2178_Unidentified Gammaproteobacteria","Low",0.00386742016666667,0.00155553891090938
"3423","ASV_2178_Unidentified Gammaproteobacteria","Medium",0.00987216809090909,0.00474255100204321
"3424","ASV_2179_Caldithrix","Ambient",0.01573047475,0.0092238847322099
"3425","ASV_2179_Caldithrix","Low",0.00445248491666667,0.00445248491666667
"3426","ASV_2179_Caldithrix","Medium",0.00304861781818182,0.00304861781818182
"3427","ASV_217_Hyphomicrobium","Ambient",0.193234748,0.0309898805149114
"3428","ASV_217_Hyphomicrobium","Low",0.127350738,0.0179287257892067
"3429","ASV_217_Hyphomicrobium","Medium",0.142932876545455,0.0287245423625455
"3430","ASV_2180_NIOZ-UU36","Ambient",0.0019636225,0.0019636225
"3431","ASV_2180_NIOZ-UU36","Low",0.00429890183333333,0.00293683188875192
"3432","ASV_2180_NIOZ-UU36","Medium",0.00912445418181818,0.00613531842066506
"3433","ASV_2181_Unidentified Gammaproteobacteria","Ambient",0,0
"3434","ASV_2181_Unidentified Gammaproteobacteria","Low",0.0155265779166667,0.0141136947597321
"3435","ASV_2181_Unidentified Gammaproteobacteria","Medium",0,0
"3436","ASV_2183_Unidentified Bacteroidales","Ambient",0.00733297691666667,0.00285033657201305
"3437","ASV_2183_Unidentified Bacteroidales","Low",0.00141043325,0.000956393618760548
"3438","ASV_2183_Unidentified Bacteroidales","Medium",0.00739312645454545,0.003039414564906
"3439","ASV_2184_Unidentified Flavobacteriaceae","Ambient",0.007802073,0.00348035253691523
"3440","ASV_2184_Unidentified Flavobacteriaceae","Low",0.00445836691666667,0.00210426354603156
"3441","ASV_2184_Unidentified Flavobacteriaceae","Medium",0.0111093220909091,0.00341096149623186
"3442","ASV_2185_Unidentified UBA9160","Ambient",0.00294931191666667,0.00219491957055196
"3443","ASV_2185_Unidentified UBA9160","Low",0.001015479,0.001015479
"3444","ASV_2185_Unidentified UBA9160","Medium",0.00579786545454545,0.00324988642645949
"3445","ASV_2188_BMS3Bbin01","Ambient",0.0109866265,0.0046203936804063
"3446","ASV_2188_BMS3Bbin01","Low",0.00154819408333333,0.000882816549910564
"3447","ASV_2188_BMS3Bbin01","Medium",0.0170271025454545,0.00334880686194265
"3448","ASV_2189_Unidentified Saccharimonadales","Ambient",0.00451392741666667,0.00253035246614951
"3449","ASV_2189_Unidentified Saccharimonadales","Low",0.00244418825,0.00186911182916978
"3450","ASV_2189_Unidentified Saccharimonadales","Medium",0.0118077383636364,0.00363547149315988
"3451","ASV_218_Ruminococcus_D","Ambient",0.1762888665,0.0280463639399598
"3452","ASV_218_Ruminococcus_D","Low",0.131767984666667,0.0308438784609196
"3453","ASV_218_Ruminococcus_D","Medium",0.147193389181818,0.0240603764162711
"3454","ASV_2190_Fusibacter_A","Ambient",0.00476296975,0.00344487989549593
"3455","ASV_2190_Fusibacter_A","Low",0.00608240716666667,0.00348802838675844
"3456","ASV_2190_Fusibacter_A","Medium",0.00346744272727273,0.00346744272727273
"3457","ASV_2191_UBA5623","Ambient",0.0114087915833333,0.00533771962693694
"3458","ASV_2191_UBA5623","Low",0.0173891994166667,0.00444898579780148
"3459","ASV_2191_UBA5623","Medium",0,0
"3460","ASV_2192_Unidentified Ignavibacteriaceae","Ambient",0.00527145908333333,0.00527145908333333
"3461","ASV_2192_Unidentified Ignavibacteriaceae","Low",0.00660789525,0.00660789525
"3462","ASV_2192_Unidentified Ignavibacteriaceae","Medium",0.0115662010909091,0.00933262508261783
"3463","ASV_2194_WS-7","Ambient",0.0122709761666667,0.00493496296583546
"3464","ASV_2194_WS-7","Low",0,0
"3465","ASV_2194_WS-7","Medium",0.0102077696363636,0.00338020524050202
"3466","ASV_2195_Desulfobulbus_A","Ambient",0.00890506591666667,0.00248298265646628
"3467","ASV_2195_Desulfobulbus_A","Low",0.001023219,0.000713905162069716
"3468","ASV_2195_Desulfobulbus_A","Medium",0.0103574694545455,0.00304755247654496
"3469","ASV_2196_Unidentified Woeseiaceae","Ambient",0.008032764,0.00444111447331373
"3470","ASV_2196_Unidentified Woeseiaceae","Low",0.00296730808333333,0.00225436032914709
"3471","ASV_2196_Unidentified Woeseiaceae","Medium",0.00758862336363636,0.00437745246847986
"3472","ASV_2197_Pseudomonas_D","Ambient",0.01842690325,0.00789904784327597
"3473","ASV_2197_Pseudomonas_D","Low",0.0088310875,0.00595652456377164
"3474","ASV_2197_Pseudomonas_D","Medium",0,0
"3475","ASV_2198_Unidentified Rhodobacteraceae","Ambient",0.015496407,0.00621952299570673
"3476","ASV_2198_Unidentified Rhodobacteraceae","Low",0.00300095825,0.00203923504117922
"3477","ASV_2198_Unidentified Rhodobacteraceae","Medium",0.00342913845454545,0.00232365212023142
"3478","ASV_2199_Desulfobacter","Ambient",0.011050617,0.00586927748240357
"3479","ASV_2199_Desulfobacter","Low",0.0103191546666667,0.00430969702751537
"3480","ASV_2199_Desulfobacter","Medium",0.00570744427272727,0.00299648964764009
"3481","ASV_219_Unidentified Gammaproteobacteria","Ambient",0.163238035,0.0236383148999023
"3482","ASV_219_Unidentified Gammaproteobacteria","Low",0.118580930666667,0.0179604140890083
"3483","ASV_219_Unidentified Gammaproteobacteria","Medium",0.161382774727273,0.0294976286421447
"3484","ASV_21_Saccharicrinis","Ambient",0.75822605125,0.0768926318167833
"3485","ASV_21_Saccharicrinis","Low",0.448535001416667,0.0528329263614152
"3486","ASV_21_Saccharicrinis","Medium",0.933556381636364,0.125279275473973
"3487","ASV_2200_Unidentified Gammaproteobacteria","Ambient",0.0138059920833333,0.00564147444209893
"3488","ASV_2200_Unidentified Gammaproteobacteria","Low",0.00458999091666667,0.00254942382799899
"3489","ASV_2200_Unidentified Gammaproteobacteria","Medium",0.009247229,0.00425830171119197
"3490","ASV_2201_Unidentified Clostridia","Ambient",0.0198837365,0.00890070896724662
"3491","ASV_2201_Unidentified Clostridia","Low",0.00333657458333333,0.00333657458333333
"3492","ASV_2201_Unidentified Clostridia","Medium",0.0118110062727273,0.00623340301220247
"3493","ASV_2202_Unidentified Bacteroidales","Ambient",0.00843533366666667,0.00386276540619384
"3494","ASV_2202_Unidentified Bacteroidales","Low",0.0118748255833333,0.00358298513323892
"3495","ASV_2202_Unidentified Bacteroidales","Medium",0.006480074,0.00549842832376267
"3496","ASV_2203_JAADFK01","Ambient",0.0258339994166667,0.0142657805132233
"3497","ASV_2203_JAADFK01","Low",0,0
"3498","ASV_2203_JAADFK01","Medium",0,0
"3499","ASV_2204_Sulfurimonas","Ambient",0.007244703,0.00325819720873093
"3500","ASV_2204_Sulfurimonas","Low",0.00486952016666667,0.0026723860372832
"3501","ASV_2204_Sulfurimonas","Medium",0.0139714026363636,0.00770458014394962
"3502","ASV_2205_Pseudoalteromonas","Ambient",0.006920176,0.00306913430979765
"3503","ASV_2205_Pseudoalteromonas","Low",0.00467814375,0.00467814375
"3504","ASV_2205_Pseudoalteromonas","Medium",0.00379470818181818,0.00254635449437946
"3505","ASV_2206_Vibrio","Ambient",0.0097610695,0.00325675005937771
"3506","ASV_2206_Vibrio","Low",0.007522266,0.00228070544866626
"3507","ASV_2206_Vibrio","Medium",0.0107814930909091,0.00490372943494277
"3508","ASV_2209_S5133MH16","Ambient",0.0047900645,0.0032822010739123
"3509","ASV_2209_S5133MH16","Low",0.00428133508333333,0.00227891712860008
"3510","ASV_2209_S5133MH16","Medium",0.00732090663636364,0.0041236167036263
"3511","ASV_220_Anderseniella","Ambient",0.187142878083333,0.0265940204869869
"3512","ASV_220_Anderseniella","Low",0.157481642166667,0.0349160737520009
"3513","ASV_220_Anderseniella","Medium",0.126688188363636,0.0248357218297157
"3514","ASV_2210_Unidentified Halieaceae","Ambient",0.0137365046666667,0.00725218758298316
"3515","ASV_2210_Unidentified Halieaceae","Low",0.0126900954166667,0.00515761388762621
"3516","ASV_2210_Unidentified Halieaceae","Medium",0.00843614172727273,0.00406251965912125
"3517","ASV_2212_Ancylomarina","Ambient",0.0107871096666667,0.00404364775264594
"3518","ASV_2212_Ancylomarina","Low",0.00305030258333333,0.00178979023948203
"3519","ASV_2212_Ancylomarina","Medium",0.00952651,0.00314259031572212
"3520","ASV_2213_Alteraurantiacibacter","Ambient",0.00708025575,0.00414944293725305
"3521","ASV_2213_Alteraurantiacibacter","Low",0.00148416166666667,0.00148416166666667
"3522","ASV_2213_Alteraurantiacibacter","Medium",0.00882952927272727,0.00460930370986202
"3523","ASV_2214_Unidentified Gammaproteobacteria","Ambient",0.0118982926666667,0.00594048564911906
"3524","ASV_2214_Unidentified Gammaproteobacteria","Low",0.0111103219166667,0.00434901623953231
"3525","ASV_2214_Unidentified Gammaproteobacteria","Medium",0.00983137172727273,0.00794848733912245
"3526","ASV_2215_PR03","Ambient",0.0141252554166667,0.00581941453439771
"3527","ASV_2215_PR03","Low",0.00408747391666667,0.00278851955270432
"3528","ASV_2215_PR03","Medium",0.0138399994545455,0.00732345578225854
"3529","ASV_2218_Sulfurimonas","Ambient",0.00942294758333333,0.00510318478197817
"3530","ASV_2218_Sulfurimonas","Low",0.0078558785,0.00551835377181056
"3531","ASV_2218_Sulfurimonas","Medium",0.00447987709090909,0.00312624199189753
"3532","ASV_2219_Marinomonas","Ambient",0.0234276589166667,0.0114162003781932
"3533","ASV_2219_Marinomonas","Low",0.00560969616666667,0.0038579017516263
"3534","ASV_2219_Marinomonas","Medium",0.00325647818181818,0.00325647818181818
"3535","ASV_221_Thiohalomonas","Ambient",0.105305615166667,0.0160163802745298
"3536","ASV_221_Thiohalomonas","Low",0.093005755,0.0199886030814707
"3537","ASV_221_Thiohalomonas","Medium",0.150150198909091,0.0213794164651372
"3538","ASV_2220_Fusibacter_A","Ambient",0.00523455525,0.00254588864603866
"3539","ASV_2220_Fusibacter_A","Low",0.00918695766666667,0.00509141958542894
"3540","ASV_2220_Fusibacter_A","Medium",0.0103220641818182,0.00337091001971789
"3541","ASV_2221_SFB93","Ambient",0.0112836028333333,0.00536137503481347
"3542","ASV_2221_SFB93","Low",0.00888863333333333,0.00479754211647081
"3543","ASV_2221_SFB93","Medium",0.00658197309090909,0.00340535317723853
"3544","ASV_2222_Mor1","Ambient",0.00515175658333333,0.00347413750104144
"3545","ASV_2222_Mor1","Low",0.00804172766666667,0.00330417158836694
"3546","ASV_2222_Mor1","Medium",0.0157561163636364,0.00661366208497867
"3547","ASV_2223_Ilumatobacter","Ambient",0.01117202325,0.00479944276051978
"3548","ASV_2223_Ilumatobacter","Low",0,0
"3549","ASV_2223_Ilumatobacter","Medium",0.00446598072727273,0.00243033383652353
"3550","ASV_2225_Unidentified Marinisomatales","Ambient",0.0098383365,0.00366228330580834
"3551","ASV_2225_Unidentified Marinisomatales","Low",0.00191251833333333,0.00128972158372434
"3552","ASV_2225_Unidentified Marinisomatales","Medium",0.00912914545454546,0.00352017196937114
"3553","ASV_2226_Desulfopila","Ambient",0.01018191125,0.0069822130226956
"3554","ASV_2226_Desulfopila","Low",0.00573907791666667,0.00420479234727416
"3555","ASV_2226_Desulfopila","Medium",0.00644063727272727,0.00467901406386987
"3556","ASV_2227_UBA4055","Ambient",0.0181188104166667,0.00848552987014596
"3557","ASV_2227_UBA4055","Low",0.0156170713333333,0.00487936664992252
"3558","ASV_2227_UBA4055","Medium",0.00252599118181818,0.00137458686051314
"3559","ASV_2228_Unidentified Bacteria","Ambient",0.00932760608333333,0.00550079866000847
"3560","ASV_2228_Unidentified Bacteria","Low",0.00998049058333333,0.00352045177050723
"3561","ASV_2228_Unidentified Bacteria","Medium",0.00826465372727273,0.00398050975631763
"3562","ASV_2229_LZORAL124-64-63","Ambient",0.0108083568333333,0.00566720909384953
"3563","ASV_2229_LZORAL124-64-63","Low",0.00376850466666667,0.00376850466666667
"3564","ASV_2229_LZORAL124-64-63","Medium",0.0110990660909091,0.00664144810727115
"3565","ASV_222_Unidentified Gammaproteobacteria","Ambient",0.260271763833333,0.0836517708873877
"3566","ASV_222_Unidentified Gammaproteobacteria","Low",0.12536798575,0.03332948292135
"3567","ASV_222_Unidentified Gammaproteobacteria","Medium",0.113844848272727,0.0459313688839231
"3568","ASV_2230_BMS3Bbin01","Ambient",0.00488416125,0.00336788695336479
"3569","ASV_2230_BMS3Bbin01","Low",0.0111579555833333,0.008625199924804
"3570","ASV_2230_BMS3Bbin01","Medium",0.00393568445454545,0.00276664931492833
"3571","ASV_2231_BMS3ABIN14","Ambient",0.0125763163333333,0.00447880862472759
"3572","ASV_2231_BMS3ABIN14","Low",0.00317870433333333,0.00151066657533525
"3573","ASV_2231_BMS3ABIN14","Medium",0.00852033109090909,0.00256893795972562
"3574","ASV_2232_Thiodiazotropha","Ambient",0.00434963991666667,0.00294409639174727
"3575","ASV_2232_Thiodiazotropha","Low",0.00651873983333333,0.00235486397400865
"3576","ASV_2232_Thiodiazotropha","Medium",0.00515865836363636,0.00232672043320543
"3577","ASV_2233_S5133MH16","Ambient",0.004903314,0.00280709653283564
"3578","ASV_2233_S5133MH16","Low",0.0044426855,0.00244313577449182
"3579","ASV_2233_S5133MH16","Medium",0.0108982909090909,0.00400862697926643
"3580","ASV_2234_Lutibacter","Ambient",0.00852698533333333,0.00291361100151097
"3581","ASV_2234_Lutibacter","Low",0.00212756375,0.00118378826983328
"3582","ASV_2234_Lutibacter","Medium",0.00860937363636364,0.00340854623906954
"3583","ASV_2235_UBA4427","Ambient",0.00995843291666667,0.0032173675682929
"3584","ASV_2235_UBA4427","Low",0.002215893,0.00118260859649261
"3585","ASV_2235_UBA4427","Medium",0.00966505854545455,0.00277134526097699
"3586","ASV_2236_UBA4055","Ambient",0.0119482316666667,0.00239457571247496
"3587","ASV_2236_UBA4055","Low",0.012850074,0.00737657179660571
"3588","ASV_2236_UBA4055","Medium",0.004796631,0.00227316357442738
"3589","ASV_2237_Electrothrix","Ambient",0.00386774441666667,0.00209875950690519
"3590","ASV_2237_Electrothrix","Low",0.00512689358333333,0.00249740745926719
"3591","ASV_2237_Electrothrix","Medium",0.0116987058181818,0.00362262250003808
"3592","ASV_223_Unidentified Halieaceae","Ambient",0.144800459916667,0.0163228623933386
"3593","ASV_223_Unidentified Halieaceae","Low",0.118197138666667,0.019499225814234
"3594","ASV_223_Unidentified Halieaceae","Medium",0.179457994636364,0.0305888298153907
"3595","ASV_2241_UNRQ01","Ambient",0.00674567183333333,0.00454929644861336
"3596","ASV_2241_UNRQ01","Low",0.00439810491666667,0.00300866458637092
"3597","ASV_2241_UNRQ01","Medium",0.0105271475454545,0.00487901976978571
"3598","ASV_2242_Unidentified Gammaproteobacteria","Ambient",0.00701328525,0.00319011137038535
"3599","ASV_2242_Unidentified Gammaproteobacteria","Low",0.00369284716666667,0.00216547164674047
"3600","ASV_2242_Unidentified Gammaproteobacteria","Medium",0.0102697750909091,0.00323722624731896
"3601","ASV_2243_Pseudodesulfovibrio","Ambient",0.0145611229166667,0.00855196228308548
"3602","ASV_2243_Pseudodesulfovibrio","Low",0.00438299691666667,0.00326061053241961
"3603","ASV_2243_Pseudodesulfovibrio","Medium",0.0118656854545455,0.00668335806506215
"3604","ASV_2244_Unidentified Pseudomonadaceae","Ambient",0,0
"3605","ASV_2244_Unidentified Pseudomonadaceae","Low",0.00951092908333333,0.00394311602384296
"3606","ASV_2244_Unidentified Pseudomonadaceae","Medium",0.00737184363636364,0.00319736732047611
"3607","ASV_2245_Unidentified Enterobacterales","Ambient",0,0
"3608","ASV_2245_Unidentified Enterobacterales","Low",0.03096248025,0.0229430782936894
"3609","ASV_2245_Unidentified Enterobacterales","Medium",0.00290343663636364,0.00290343663636364
"3610","ASV_2246_UBA6192","Ambient",0.00890255408333333,0.00398870362153311
"3611","ASV_2246_UBA6192","Low",0.0052631935,0.00280202397229366
"3612","ASV_2246_UBA6192","Medium",0.00976990127272727,0.00430259922865423
"3613","ASV_2247_Desulfobacter","Ambient",0.00848619816666667,0.00373773635364218
"3614","ASV_2247_Desulfobacter","Low",0.00285886558333333,0.00285886558333333
"3615","ASV_2247_Desulfobacter","Medium",0.0119878719090909,0.00524166584206739
"3616","ASV_2248_Desulfobulbus","Ambient",0.00620080525,0.00271595051329484
"3617","ASV_2248_Desulfobulbus","Low",0.00201651166666667,0.00149608345816227
"3618","ASV_2248_Desulfobulbus","Medium",0.013150214,0.00420872301774497
"3619","ASV_2249_Desulfobacter","Ambient",0.0134858618333333,0.00616723678263775
"3620","ASV_2249_Desulfobacter","Low",0.0189417380833333,0.0131745286161469
"3621","ASV_2249_Desulfobacter","Medium",0.00789031936363636,0.00532261131837287
"3622","ASV_224_Methyloceanibacter","Ambient",0.204798322083333,0.104128129560981
"3623","ASV_224_Methyloceanibacter","Low",0.15397597525,0.0653925994862787
"3624","ASV_224_Methyloceanibacter","Medium",0.0856799452727273,0.0316687787603842
"3625","ASV_2250_GCA-2748055","Ambient",0.00449852291666667,0.00320737900468204
"3626","ASV_2250_GCA-2748055","Low",0.00738472433333333,0.00417525177569837
"3627","ASV_2250_GCA-2748055","Medium",0.0124596817272727,0.00548812427744832
"3628","ASV_2251_Aquisalinus","Ambient",0.0029493345,0.00182711858960537
"3629","ASV_2251_Aquisalinus","Low",0.01105558425,0.0087195555637245
"3630","ASV_2251_Aquisalinus","Medium",0.006670632,0.00349525916611562
"3631","ASV_2252_Unidentified Sedimenticolaceae","Ambient",0.0134186645833333,0.0073226449143739
"3632","ASV_2252_Unidentified Sedimenticolaceae","Low",0.00697915883333333,0.00370721382389087
"3633","ASV_2252_Unidentified Sedimenticolaceae","Medium",0.00683999390909091,0.00400412352693105
"3634","ASV_2253_UNRQ01","Ambient",0,0
"3635","ASV_2253_UNRQ01","Low",0.0100932725833333,0.00536474678447015
"3636","ASV_2253_UNRQ01","Medium",0.00558007845454545,0.00376282770724165
"3637","ASV_2254_Unidentified Bacteroidales","Ambient",0,0
"3638","ASV_2254_Unidentified Bacteroidales","Low",0.00893768,0.00571995576468434
"3639","ASV_2254_Unidentified Bacteroidales","Medium",0.00332706254545455,0.00332706254545455
"3640","ASV_2255_Sulfurimonas","Ambient",0.0150021909166667,0.00655976079060514
"3641","ASV_2255_Sulfurimonas","Low",0.00526132083333333,0.00195731963919113
"3642","ASV_2255_Sulfurimonas","Medium",0.00623148345454545,0.00192849129909036
"3643","ASV_2256_Unidentified Sedimenticolaceae","Ambient",0.00765387058333333,0.00289884463687722
"3644","ASV_2256_Unidentified Sedimenticolaceae","Low",0.00714912566666667,0.00287128870879496
